"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:7aJgP7nogyEkt0DF1tbIB1","自編自導自演","spotify:artist:56Ac1JJiopOrWDuRIb330x","Zpecial","spotify:album:3ZrzlFt4mX0H73pC8D6F0m","自編自導自演","spotify:artist:56Ac1JJiopOrWDuRIb330x","Zpecial","2023-08-03","https://i.scdn.co/image/ab67616d0000b273a47817669fb2f2764b6c4652","1","1","199429","https://p.scdn.co/mp3-preview/28292db33a19da9df0f15188ad7de873d471536d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","18","HKI492366205","","2024-05-18T02:01:33Z"
"spotify:track:4LjIQmt1t6NjpM0tpttzjo","勇者","spotify:artist:64tJ2EAv1R6UaZqc4iOCyj","YOASOBI","spotify:album:6L7pjBfP49dh1WYDmHngOO","勇者","spotify:artist:64tJ2EAv1R6UaZqc4iOCyj","YOASOBI","2023-09-29","https://i.scdn.co/image/ab67616d0000b273a9f9b6f07b43009f5b0216dc","1","1","194164","https://p.scdn.co/mp3-preview/a826b8afa08d7aefe2fa33936591936e507e248e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","62","JPP302300523","","2024-05-18T02:01:33Z"
"spotify:track:5RD4xCFHYtPePr5WQnuVC9","靈魂改造","spotify:artist:56Ac1JJiopOrWDuRIb330x","Zpecial","spotify:album:6lyeGTKD2io1F4syGEhVSi","靈魂改造","spotify:artist:56Ac1JJiopOrWDuRIb330x","Zpecial","2017-05-16","https://i.scdn.co/image/ab67616d0000b273816fb3a8fb5f26fced5d17ce","1","1","207924","https://p.scdn.co/mp3-preview/65817e6e555a94d04b7ef1c32be90bb4a0212bce?cid=9950ac751e34487dbbe027c4fd7f8e99","false","6","HKH441800003","","2024-05-18T02:01:33Z"
"spotify:track:3gOTUuIDMbBYECtnPadsxY","浮床","spotify:artist:6V1SwiosQqf5XvmoTMCGa9","Dear Jane","spotify:album:0HjgPj2BylDhJNRGN6OqUq","浮床","spotify:artist:6V1SwiosQqf5XvmoTMCGa9","Dear Jane","2023-09-14","https://i.scdn.co/image/ab67616d0000b273fb2da1a12cec87f058f41796","1","1","213619","https://p.scdn.co/mp3-preview/f95d066bb22de8df9352d8e71097656414100e36?cid=9950ac751e34487dbbe027c4fd7f8e99","false","42","HKI492399238","","2024-05-18T02:01:32Z"
"spotify:track:6pQadiopoIsS4x78tjSkJt","LA Girls","spotify:artist:6VuMaDnrHyPL1p4EHjYLi7","Charlie Puth","spotify:album:0mZIUXje90JtHxPNzWsJNR","Voicenotes","spotify:artist:6VuMaDnrHyPL1p4EHjYLi7","Charlie Puth","2018-05-11","https://i.scdn.co/image/ab67616d0000b273897f73256b9128a9d70eaf66","1","3","197106","https://p.scdn.co/mp3-preview/a724fe007f2835e8111c1df05e7d89d297384fbb?cid=9950ac751e34487dbbe027c4fd7f8e99","false","49","USAT21702173","","2024-05-18T02:01:32Z"
"spotify:track:5QLAHKawoQwVRNf1waaVW7","If You Leave Me Now (feat. Boyz II Men)","spotify:artist:6VuMaDnrHyPL1p4EHjYLi7, spotify:artist:6O74knDqdv3XaWtkII7Xjp","Charlie Puth, Boyz II Men","spotify:album:0mZIUXje90JtHxPNzWsJNR","Voicenotes","spotify:artist:6VuMaDnrHyPL1p4EHjYLi7","Charlie Puth","2018-05-11","https://i.scdn.co/image/ab67616d0000b273897f73256b9128a9d70eaf66","1","7","243160","https://p.scdn.co/mp3-preview/1c68fa23648ca5ea21c3886ef1e200a6545a41c4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","44","USAT21702282","","2024-05-18T02:01:32Z"
"spotify:track:7c5qQY1132XvuCLArPaxCH","if i die tonight","spotify:artist:3dayhmhJfL4I8w1PuL9MqQ","Tyson Yoshi","spotify:album:2enwJuwD3Tygke0CHEGcS9","2nd PRE EVOLUTION","spotify:artist:3dayhmhJfL4I8w1PuL9MqQ","Tyson Yoshi","2023-04-21","https://i.scdn.co/image/ab67616d0000b273133dff40d15c84d90d651980","1","7","145904","https://p.scdn.co/mp3-preview/d807cf15582e7120bbb7b9e97c35734562ed7e7d?cid=9950ac751e34487dbbe027c4fd7f8e99","true","31","HKC992100437","","2024-05-18T02:01:32Z"
"spotify:track:6SwATVDZUy3jha72jDyxe2","サマータイムシンデレラ","spotify:artist:4SJ7qRgJYNXB9Yttzs4aSa","緑黄色社会","spotify:album:7hjjJpO7sTSbT90FN9hcZ2","サマータイムシンデレラ","spotify:artist:4SJ7qRgJYNXB9Yttzs4aSa","緑黄色社会","2023-07-24","https://i.scdn.co/image/ab67616d0000b2737e9e234ef7ff6972f63550ac","1","1","228920","https://p.scdn.co/mp3-preview/bd1b5418e460e9ce47b48b5a82180ec410a71d54?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","JPU902302990","","2024-05-18T02:01:32Z"
"spotify:track:0Whfa8wikSDUvtB5mzYOGH","Workin' Hard","spotify:artist:6bDWAcdtVR3WHz2xtiIPUi","Fujii Kaze","spotify:album:0BsBIukVE2pUB4xmWrkeAt","Workin' Hard","spotify:artist:6bDWAcdtVR3WHz2xtiIPUi","Fujii Kaze","2023-08-24","https://i.scdn.co/image/ab67616d0000b273b73ab606a9a180e6b4cbc0a8","1","1","239070","https://p.scdn.co/mp3-preview/258f9b37e422d1c756ec9e6d89cdcffb95853cdc?cid=9950ac751e34487dbbe027c4fd7f8e99","false","55","JPPO02302504","","2024-05-18T02:01:31Z"
"spotify:track:1rDgAHDX95RmylxjgVW9tN","Show","spotify:artist:6mEQK9m2krja6X1cfsAjfl","Ado","spotify:album:0cVYRAqfYmIquJbmgUMTXH","Show","spotify:artist:6mEQK9m2krja6X1cfsAjfl","Ado","2023-09-06","https://i.scdn.co/image/ab67616d0000b273e204aafb5c393179c77c5253","1","1","189772","https://p.scdn.co/mp3-preview/e260133d510ddd43f90ea63e0e418a1340763fa1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","JPPO02302806","","2024-05-18T02:01:31Z"
"spotify:track:1BDCBbdTDQo3JxC0kVDSqP","DIGNITY","spotify:artist:6mEQK9m2krja6X1cfsAjfl","Ado","spotify:album:0yeSKha3HfhzdjVNnrqLks","DIGNITY","spotify:artist:6mEQK9m2krja6X1cfsAjfl","Ado","2023-09-18","https://i.scdn.co/image/ab67616d0000b273a1db915487b91c9f55f731e6","1","1","252396","https://p.scdn.co/mp3-preview/61e4cd2f3bcfc7df2c3df4d7b44b11597b1a7bf7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","48","JPPO02303046","","2024-05-18T02:01:31Z"
"spotify:track:2jTrNOXo88jG31MJZEYuKb","E先生 愛人執照","spotify:artist:5jewGMrZtMNJk5OsZ61Cpo","Edan 呂爵安","spotify:album:2kBMvwxqYelmW7JZNJjXIR","E先生 愛人執照","spotify:artist:5jewGMrZtMNJk5OsZ61Cpo","Edan 呂爵安","2023-07-18","https://i.scdn.co/image/ab67616d0000b2736a28d98511ccf2cee5cbfd47","1","1","287632","https://p.scdn.co/mp3-preview/8e40bd89e71ca404af49ff9ae495edc7b0aa192d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","43","HKG482310735","","2024-05-18T02:01:31Z"
"spotify:track:6wf7Yu7cxBSPrRlWeSeK0Q","What Was I Made For? [From The Motion Picture ""Barbie""]","spotify:artist:6qqNVTkY8uBg9cP3Jd7DAH","Billie Eilish","spotify:album:3AafSrFIbJPH6BJHiJm1Cd","What Was I Made For? [From The Motion Picture ""Barbie""]","spotify:artist:6qqNVTkY8uBg9cP3Jd7DAH","Billie Eilish","2023-07-13","https://i.scdn.co/image/ab67616d0000b273ed317ec13d3de9e01fb99c9e","1","1","222369","https://p.scdn.co/mp3-preview/e58c595e821ffdbd514afa7c8baa20c4bdf74a4a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","83","USUM72307484","","2024-05-18T02:01:31Z"
"spotify:track:2fOpn6RdCJzcYl32PZCMM3","浪漫殺死巨蟹座","spotify:artist:2G4Ntbg3dYqkUAGrMUZ0U7","Anson Lo 盧瀚霆","spotify:album:7yMSjlEGWD3lU3ayZbZbVw","浪漫殺死巨蟹座","spotify:artist:2G4Ntbg3dYqkUAGrMUZ0U7","Anson Lo 盧瀚霆","2023-07-21","https://i.scdn.co/image/ab67616d0000b2736ede5de1506ccaccdf65d9b9","1","1","244488","https://p.scdn.co/mp3-preview/7057b879e5e5eb823db7b32b7b68f6ef4bd64774?cid=9950ac751e34487dbbe027c4fd7f8e99","false","49","HKG482310737","","2024-05-18T02:01:31Z"
"spotify:track:0qKrZg7XxYB4ZDOho0jz6g","サンビタリア","spotify:artist:0XZGQi9wNsE1z9L0AWhC82","常闇トワ","spotify:album:0QfgozMAQVxXp2Jr1CF9Ji","サンビタリア","spotify:artist:0XZGQi9wNsE1z9L0AWhC82","常闇トワ","2023-08-09","https://i.scdn.co/image/ab67616d0000b2734f10b72262f0dfa2548ad275","1","1","302250","https://p.scdn.co/mp3-preview/8874dee6d766a51e2594ac22977c7765a002907e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","29","JPV752307481","","2024-05-18T02:01:30Z"
"spotify:track:7mz4dDKFWSwj7cjnJeITBH","抽","spotify:artist:5tRk0bqMQubKAVowp35XtC","MC 張天賦","spotify:album:10V1AMk8bWSBjuok9ZD3lJ","抽","spotify:artist:5tRk0bqMQubKAVowp35XtC","MC 張天賦","2023-07-27","https://i.scdn.co/image/ab67616d0000b273be627e958ec2bd5bd6996885","1","1","242778","https://p.scdn.co/mp3-preview/cdadef1eef75e4387a8a27fc27fd713739253bd9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","43","HKI492308261","","2024-05-18T02:01:30Z"
"spotify:track:0GWNtMohuYUEHVZ40tcnHF","SPECIALZ","spotify:artist:6wxfx1yhyqjCPYwwxJktR2","King Gnu","spotify:album:16Wxo6FKPXPzU9IApZfdlc","SPECIALZ","spotify:artist:6wxfx1yhyqjCPYwwxJktR2","King Gnu","2023-09-01","https://i.scdn.co/image/ab67616d0000b273ef96f1d50c9562c321ef207e","1","1","238986","https://p.scdn.co/mp3-preview/82e442871e6afd7efa4410ca735b3b13644f5184?cid=9950ac751e34487dbbe027c4fd7f8e99","false","73","JPU902303303","","2024-05-18T02:01:30Z"
"spotify:track:4ZyOwXlKGOU1hhRaP2wlqu","流離者的海","spotify:artist:3tvtGR8HzMHDbkLeZrFiBI","林家謙","spotify:album:2mCCfFrHnm4YWsS8z5Nh6A","流離者的海","spotify:artist:3tvtGR8HzMHDbkLeZrFiBI","林家謙","2023-09-15","https://i.scdn.co/image/ab67616d0000b2739b21dd7bd0a5d0cafcfd5714","1","1","182861","https://p.scdn.co/mp3-preview/9b5ccd20fa7b4df53ed41497cb22bfd193d6ee31?cid=9950ac751e34487dbbe027c4fd7f8e99","false","38","HKC992300058","","2024-05-18T02:01:30Z"
"spotify:track:0GoEr3439Go5CGHL6fw1US","與我無關","spotify:artist:5tRk0bqMQubKAVowp35XtC","MC 張天賦","spotify:album:3t4fnPF3xdC4lHl3au9xf3","與我無關","spotify:artist:5tRk0bqMQubKAVowp35XtC","MC 張天賦","2023-09-05","https://i.scdn.co/image/ab67616d0000b273711ecda4d9fec742c561b3bc","1","1","205845","https://p.scdn.co/mp3-preview/2f7782aac8a0fde5ee5b7502d11eff5f1c4b413e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","46","HKI492308263","","2024-05-18T02:01:30Z"
"spotify:track:1WofPyCiUQ9I1XgczV8HV1","人生オーバー","spotify:artist:5V4VtQwk2WtMZd93CdYxvh","harha","spotify:album:1RBao56wV7JfUNLPFQoVN5","人生オーバー","spotify:artist:5V4VtQwk2WtMZd93CdYxvh","harha","2023-05-19","https://i.scdn.co/image/ab67616d0000b273d7a76e7f7bc64d173b32faab","1","1","214138","https://p.scdn.co/mp3-preview/63ccc20577ab6b300b6419c4d4f638a2a771d097?cid=9950ac751e34487dbbe027c4fd7f8e99","false","31","JPR652300086","","2024-05-18T02:01:29Z"
"spotify:track:3Frg7nyANyCvDpbyaOxtdf","擁抱後的歌","spotify:artist:1qW9Pi35NXnu7Q8KWyVYe6","陳卓賢 Ian","spotify:album:2vHgMiFnp2RvlIogHnIzfz","擁抱後的歌","spotify:artist:1qW9Pi35NXnu7Q8KWyVYe6","陳卓賢 Ian","2023-07-24","https://i.scdn.co/image/ab67616d0000b273dd374fee7da3da0dfb1a6ea9","1","1","218840","https://p.scdn.co/mp3-preview/b78b524afae421195d9915eaba473afb2becef78?cid=9950ac751e34487dbbe027c4fd7f8e99","false","44","HKG482310738","","2024-05-18T02:01:29Z"
"spotify:track:1aT8DhQBZcLIMLTBaFIwi6","KOIBUMI","spotify:artist:4OfU76YhPU04wlmbVFFgTJ","ATARASHII GAKKO!","spotify:album:2zI6Rce9bvVZtXgazjhD6D","KOIBUMI","spotify:artist:4OfU76YhPU04wlmbVFFgTJ","ATARASHII GAKKO!","2020-05-22","https://i.scdn.co/image/ab67616d0000b273d1b73710cb4298e7365159ad","1","1","240285","https://p.scdn.co/mp3-preview/cc56de14272a91a339a1b54243cafdbf199ed58a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","36","JPF702001401","","2024-05-18T02:01:29Z"
"spotify:track:3kXoKlD84c6OmIcOLfrfEs","September","spotify:artist:4QQgXkCYTt3BlENzhyNETg","Earth\, Wind & Fire","spotify:album:3p90GIjEg4gXpnLmwGGvzI","September (sped up + slowed)","spotify:artist:4QQgXkCYTt3BlENzhyNETg, spotify:artist:2FRfJyV85zb19tO6uiXBGl","Earth\, Wind & Fire, sped up + slowed","1978-11-18","https://i.scdn.co/image/ab67616d0000b2730faf2fc17446651865ce2282","1","1","216022","https://p.scdn.co/mp3-preview/27390b5ac85b9dd997e8ae98a3356f0dd4a61f51?cid=9950ac751e34487dbbe027c4fd7f8e99","false","79","USSM17800845","","2024-05-18T02:01:29Z"
"spotify:track:12usPU2WnqgCHAW1EK2dfd","青のすみか","spotify:artist:7mvhRvEAHiCTQHUnH7fgnv","Tatsuya Kitani","spotify:album:4QjNVlIw8Rx6jItSZtn2VS","青のすみか","spotify:artist:7mvhRvEAHiCTQHUnH7fgnv","Tatsuya Kitani","2023-07-07","https://i.scdn.co/image/ab67616d0000b273e9ce77912820de8e7a129cfe","1","1","196466","https://p.scdn.co/mp3-preview/f70c128ef08dda2b1a5d2ed9e996358fb1656634?cid=9950ac751e34487dbbe027c4fd7f8e99","false","69","JPU902302107","","2024-05-18T02:01:29Z"
"spotify:track:4JofVLq2Axe90O7AuSvxEv","Pancake","spotify:artist:7oVNI7cJUA5f1Qvu8vQlq9","Myuk","spotify:album:3IqlY8k3l7zGn28jPxiDvX","Pancake","spotify:artist:7oVNI7cJUA5f1Qvu8vQlq9","Myuk","2022-05-25","https://i.scdn.co/image/ab67616d0000b273a6a0caadc3966a6a9fb50b95","1","1","172506","https://p.scdn.co/mp3-preview/4e695cadd522ef233f202b5ba456b1169692566f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","23","JPU902201606","","2024-05-18T02:01:28Z"
"spotify:track:170XOP1T4MvY9TLTgPw07D","Magic","spotify:artist:4QvgGvpgzgyUOo8Yp8LDm9","Mrs. GREEN APPLE","spotify:album:3j7aiYai9ezbvxVCgrd2mb","ANTENNA","spotify:artist:4QvgGvpgzgyUOo8Yp8LDm9","Mrs. GREEN APPLE","2023-07-04","https://i.scdn.co/image/ab67616d0000b273d482c602732da71e7cdf04c3","1","2","263106","https://p.scdn.co/mp3-preview/35090d6cdba771ef125cf304aef19c7ae6929379?cid=9950ac751e34487dbbe027c4fd7f8e99","false","68","JPPO02301883","","2024-05-18T02:01:28Z"
"spotify:track:0y10pX08sOua7Yf1ZAIzt1","愛神之箭","spotify:artist:4Y22FhmQ065z0LgXPM2rpB, spotify:artist:6CCPTo8spdlKtdUOcK0rWi","梁洛施, 關智斌","spotify:album:4RMq0Nd5JkwXNkSn5RpaHG","我們的合唱歌","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","群星","2014-11-20","https://i.scdn.co/image/ab67616d0000b2737955d08afa4958ae527b88b6","1","16","227466","https://p.scdn.co/mp3-preview/7cf38b78bc03f6a6a65f69a42fb45b3ca58f99c4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","15","HKD250411107","","2024-05-18T02:01:28Z"
"spotify:track:2ALfxGK9zPIkTvJbCjkSeI","ユートピア","spotify:artist:4TaSvnT5o4REFwhqfrmK27","imase","spotify:album:5sHVrMHdMBPBTkQtq3ka4V","ユートピア","spotify:artist:4TaSvnT5o4REFwhqfrmK27","imase","2023-07-07","https://i.scdn.co/image/ab67616d0000b2730bd133197c421d500d38d5eb","1","1","272036","https://p.scdn.co/mp3-preview/bf6d47994dad599e47de60bab07878c9c889c9eb?cid=9950ac751e34487dbbe027c4fd7f8e99","false","51","JPPO02301391","","2024-05-18T02:01:28Z"
"spotify:track:1k1Bqnv2R0uJXQN4u6LKYt","Ain't No Sunshine","spotify:artist:1ThoqLcyIYvZn7iWbj8fsj","Bill Withers","spotify:album:6N8uPmDqbgXD3ztkCCfxoo","Just As I Am","spotify:artist:1ThoqLcyIYvZn7iWbj8fsj","Bill Withers","1971-05-01","https://i.scdn.co/image/ab67616d0000b273e1e350d06ffebd2e19e047ce","1","2","125093","https://p.scdn.co/mp3-preview/4894057a7cdc4be59cd335cfc369ba2d3a3b2ad8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","80","USSM10000372","","2024-05-18T02:01:28Z"
"spotify:track:2DOmvCx8XCX5OtKCcq86eF","黑夜不再來","spotify:artist:6t1LRAgmnIc4a1hnjhSDHU","陳輝陽 x 女聲合唱","spotify:album:0kzqzK1CrdsKFMSSbwBWt0","黑夜不再來","spotify:artist:6t1LRAgmnIc4a1hnjhSDHU","陳輝陽 x 女聲合唱","2019-06-28","https://i.scdn.co/image/ab67616d0000b2731faf34079ac7b57c83dd2498","1","1","191214","https://p.scdn.co/mp3-preview/a724c174a7e81f04368163346888eba4b7982ee0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","9","HKG881900006","","2024-05-18T02:01:27Z"
"spotify:track:26wLOs3ZuHJa2Ihhx6QIE6","Teeth","spotify:artist:5Rl15oVamLq7FbSb0NNBNy","5 Seconds of Summer","spotify:album:1zbH0DnpYxaoqTojXNLQb6","13 Reasons Why (Season 3)","spotify:artist:5Rl15oVamLq7FbSb0NNBNy, spotify:artist:6Ad91Jof8Niiw0lGLLi3NW, spotify:artist:6sFHvCyqklnJpXC9Nh1aag","5 Seconds of Summer, YUNGBLUD, Alexander 23","2019-08-23","https://i.scdn.co/image/ab67616d0000b27325a1320532b730a8d42a9915","1","1","204887","https://p.scdn.co/mp3-preview/468050c9311c61359731bb631a3be5be91bb8220?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","USUG11902528","","2024-05-18T02:01:27Z"
"spotify:track:1dsB6klI4iqwcDcWzaI8zI","SEISHUN WO KIRISAKU HADO","spotify:artist:4OfU76YhPU04wlmbVFFgTJ","ATARASHII GAKKO!","spotify:album:6Ah0YGqpd7Dg6zB35ojUQz","ICHIJIKIKOKU","spotify:artist:4OfU76YhPU04wlmbVFFgTJ","ATARASHII GAKKO!","2023-04-12","https://i.scdn.co/image/ab67616d0000b273a7cff36d69e224ca1b489fa8","1","2","213773","https://p.scdn.co/mp3-preview/efe6817282f75d97980b28082450b364dff5eb02?cid=9950ac751e34487dbbe027c4fd7f8e99","false","45","JPF702301301","","2024-05-18T02:01:27Z"
"spotify:track:4MIMHYvtiNEWB1giWjnbsU","フロントメモリー feat. ACAね(ずっと真夜中でいいのに。)","spotify:artist:1ZnuqrjIR4q8zhgriUYsSo, spotify:artist:7tCgZB3cHou13zCzimxILs","神聖注目樂團, ACAね","spotify:album:6Crv2zTJ77zC1OpnBNjN6w","フロントメモリー feat. ACAね(ずっと真夜中でいいのに。)","spotify:artist:1ZnuqrjIR4q8zhgriUYsSo","神聖注目樂團","2023-08-23","https://i.scdn.co/image/ab67616d0000b2739195207765368aee557c610f","1","1","293502","https://p.scdn.co/mp3-preview/d0644956135fbcbedc211405fa31386d0ecabca8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","35","JPWP02300904","","2024-05-18T02:01:27Z"
"spotify:track:1P17dC1amhFzptugyAO7Il","Look What You Made Me Do","spotify:artist:06HL4z0CvFAxyc27GXpf02","Taylor Swift","spotify:album:6DEjYFkNZh67HP7R9PSZvv","reputation","spotify:artist:06HL4z0CvFAxyc27GXpf02","Taylor Swift","2017-11-10","https://i.scdn.co/image/ab67616d0000b273da5d5aeeabacacc1263c0f4b","1","6","211853","https://p.scdn.co/mp3-preview/d84e23333b83d492e778d55447e2eb47d71415ee?cid=9950ac751e34487dbbe027c4fd7f8e99","false","76","USCJY1750000","","2024-05-18T02:01:27Z"
"spotify:track:5GjAQZMBaqp2DwiCQOKkPV","亂世情侶 (紅館現場錄音版) [Live]","spotify:artist:6t1LRAgmnIc4a1hnjhSDHU","陳輝陽 x 女聲合唱","spotify:album:1OQZfLQIpuH0fWG0OGe8fw","亂世情侶 (紅館現場錄音版) [Live]","spotify:artist:6t1LRAgmnIc4a1hnjhSDHU","陳輝陽 x 女聲合唱","2022-05-24","https://i.scdn.co/image/ab67616d0000b273169d8f75658291cf9fa26b2e","1","1","242026","https://p.scdn.co/mp3-preview/8e885c008ce7a0e4b1b824ac78b5653a51a9a1bf?cid=9950ac751e34487dbbe027c4fd7f8e99","false","10","HKG882200028","","2024-05-18T02:01:26Z"
"spotify:track:4LnMz836E4F1Z3qIPxUGVR","NAINAINAI","spotify:artist:4OfU76YhPU04wlmbVFFgTJ","ATARASHII GAKKO!","spotify:album:1syyqRfv0iRNmVzrxFXSdo","NAINAINAI","spotify:artist:4OfU76YhPU04wlmbVFFgTJ","ATARASHII GAKKO!","2021-01-20","https://i.scdn.co/image/ab67616d0000b2733ea9f360385c86b4a02db781","1","1","193877","","false","3","ZZOPM2004182","","2024-05-18T02:01:26Z"
"spotify:track:6x7SB38tuekpu4xpH9OIPY","地球儀 - Spinning Globe","spotify:artist:1snhtMLeb2DYoMOcVbb8iB","米津玄師","spotify:album:2FoCAlugem3yJk6lFxXP0W","地球儀 - Spinning Globe","spotify:artist:1snhtMLeb2DYoMOcVbb8iB","米津玄師","2023-07-17","https://i.scdn.co/image/ab67616d0000b2739caa7a79ae5f56e02141563b","1","1","273437","https://p.scdn.co/mp3-preview/10737fbef68dfedab3643a5ed9bc60c00d55df46?cid=9950ac751e34487dbbe027c4fd7f8e99","false","59","JPU902302340","","2024-05-18T02:01:26Z"
"spotify:track:07tFEV8OxbLTb4lquR3xUo","Nightmare Parade","spotify:artist:3wvCMqwyJachksGLF0kjMJ","FAKE TYPE.","spotify:album:5rC8o3lEjlY2BFHYIl0uNf","FAKE BOX","spotify:artist:3wvCMqwyJachksGLF0kjMJ","FAKE TYPE.","2015-01-14","https://i.scdn.co/image/ab67616d0000b2738d962ed9c4f55a971984a91c","1","10","264306","https://p.scdn.co/mp3-preview/3f7b94c9329649ef205603fd01d6846ec1e70e0d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","42","JPZ921404491","","2024-05-18T02:01:26Z"
"spotify:track:4jYHYJFTi1QkBobUMC7kf7","FACT","spotify:artist:0XZGQi9wNsE1z9L0AWhC82","常闇トワ","spotify:album:6rftPCSznoXjxmJxsHk5zM","FACT","spotify:artist:0XZGQi9wNsE1z9L0AWhC82","常闇トワ","2022-01-04","https://i.scdn.co/image/ab67616d0000b2732f5c69ce083e3ee2808339e4","1","1","195939","https://p.scdn.co/mp3-preview/1ea4b0356e15296e59c9dc39e2d00748a082f761?cid=9950ac751e34487dbbe027c4fd7f8e99","false","39","JPV752205418","","2024-05-18T02:01:26Z"
"spotify:track:2HkSkpTUMolgOJldoaWFII","デスぺレート","spotify:artist:3GfNJrDTZY7voXPDx8gH9I, spotify:artist:73agKiU7x2AtIEH2IAK2iS, spotify:artist:5JoNnbXEGcykxL6fHRNola","TeddyLoid, Giga, LOLUET","spotify:album:2wKuX8N0UVlwsBxFVPVIso","デスぺレート","spotify:artist:3GfNJrDTZY7voXPDx8gH9I, spotify:artist:73agKiU7x2AtIEH2IAK2iS","TeddyLoid, Giga","2022-09-14","https://i.scdn.co/image/ab67616d0000b2738aea8a87646a269d561e740c","1","1","173333","https://p.scdn.co/mp3-preview/23427d6b03757985cf9e0e35d64ac69f5257917e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","43","JPU902203214","","2024-05-18T02:01:25Z"
"spotify:track:3ppvyutWwIPoEIO3WzlE6r","ESKRRRP","spotify:artist:2QGB8HqesnKeA5gcLJ0hiZ","TOPHAMHAT-KYO","spotify:album:5RF1M03h6yAwLTFa8RdnhB","Watery Autumoon","spotify:artist:2QGB8HqesnKeA5gcLJ0hiZ","TOPHAMHAT-KYO","2019-11-08","https://i.scdn.co/image/ab67616d0000b27345664f437fcff8a68068e652","1","1","213462","https://p.scdn.co/mp3-preview/03b0b9d0c8ab3e2dd4faa4e5e0c8c6f4eead8e1a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","23","JPZ921910291","","2024-05-18T02:01:25Z"
"spotify:track:0yoIHlvZiUPuPNyhX98bfe","壞與更壞 - SUMMER BLUES Live","spotify:artist:3tvtGR8HzMHDbkLeZrFiBI","林家謙","spotify:album:5hZUgsII3WtoP9xGCkR2dj","SUMMER BLUES","spotify:artist:3tvtGR8HzMHDbkLeZrFiBI","林家謙","2023-06-16","https://i.scdn.co/image/ab67616d0000b27351a162900f0903c8f009e352","1","20","245475","https://p.scdn.co/mp3-preview/e4e7ba4aa952ced20ba2f425ae6852704ec554e1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","25","HKC992300021","","2024-05-18T02:01:25Z"
"spotify:track:0CowoeqGjPyfjCC7AvvBjd","特倫斯夢遊仙境 - SUMMER BLUES Live","spotify:artist:3tvtGR8HzMHDbkLeZrFiBI","林家謙","spotify:album:5hZUgsII3WtoP9xGCkR2dj","SUMMER BLUES","spotify:artist:3tvtGR8HzMHDbkLeZrFiBI","林家謙","2023-06-16","https://i.scdn.co/image/ab67616d0000b27351a162900f0903c8f009e352","1","27","286435","https://p.scdn.co/mp3-preview/d2ad8da58f6d92fbc09d56d2fdccf29d4876ce4d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","16","HKC992300028","","2024-05-18T02:01:25Z"
"spotify:track:45h7ZIjSfrPbhbl7EgwKwh","Suki Lie","spotify:artist:4OfU76YhPU04wlmbVFFgTJ","ATARASHII GAKKO!","spotify:album:6Ah0YGqpd7Dg6zB35ojUQz","ICHIJIKIKOKU","spotify:artist:4OfU76YhPU04wlmbVFFgTJ","ATARASHII GAKKO!","2023-04-12","https://i.scdn.co/image/ab67616d0000b273a7cff36d69e224ca1b489fa8","1","4","195013","https://p.scdn.co/mp3-preview/0e6ff7c8a782cec3d0761048f2307a4bbb751c4c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","48","JPF702301303","","2024-05-18T02:01:25Z"
